Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/24/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Nigeria,NGA,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,,,,,,,,,,,,,,,,,,3178217193,2967232960,3433732913,5285480972,4683441335,3202856828,2211455294,1519841202,1607788844,1066386702,871754841.9,804061450.7,1324962813,1901452779,2386656069,1738505383,2681363028,2980632842,1368691374,1422760586,1431955685,1155062793,3311049285,3143829927,4419718380,4688378126,5714692544,5973282017,6383601525,12114877563,15555608187,22569759003,16489628731,19868008136,22470101622,22412007842,20078679376,23245134256,18286128187,11344932424,18003034026,30625184606,38451563318,19597958219,15791980063,18499872009,17252163120
Nigeria,NGA,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,602700000,621900000,567400000,580100000,711000000,766400000,717600000,626400000,539700000,695600000,1058700000,1510000000,1504800000,1861200000,2774000000,6032000000,8213500000,11020800000,12812700000,10216200003,,18620800000,13324500000,10393500000,5802400000,6194794877,3388599315,3895659161,3890067006,3418809276,4317374913,5370437042,9324127400,7600885803,5421249249,5814014059,6769942473,7010514955,7615425456,7695179387,5853930997,7966698451,8761715352,14888208536,16809955694,18637585328,22337706396,29660013272,35670804973,31852547728,36059697709,50449788022,41199735359,49492506493,51502290146,37961700352,31237841305,35242142338,42168908275,46359508379,41422462072,,,
Nigeria,NGA,Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,,,0.969333803,0.827443544,0.70323488,0.835073069,0.501672241,0.446998723,1.241430424,1.739505463,0.878435818,0.940397351,0.790802764,0.617880937,0.912040375,0.442639257,0.250806599,0.196900407,0.287995504,0.257434271,,0.254554047,0.305452362,0.169336605,0.191300152,0.177674234,0.353272929,0.353272929,0.169727565,0.200273904,0.317402462,0.259260728,0.209110367,0.21637665,0.299644553,0.251555628,0.412513408,0.188205932,0.204964498,0.577362202,0.492596343,0.526618439,0.894330161,0.202926537,0.220670837,0.253555609,0.256563785,0.284956042,0.211672955,0.211036224,0.242382279,0.29838119,0.385738242,0.374457224,0.398405936,0.427103495,0.499554593,0.391425639,0.28705123,0.279800993,0.283270006,,,
Nigeria,NGA,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,1.941264311,3.119472584,5.058160028,3.982072057,4.725738397,5.780271399,6.36845039,6.27394636,5.336297943,6.354226567,4.826674223,5.218543046,4.366028708,4.545454545,4.646719539,3.62897878,4.295367383,3.402656794,4.228616919,5.51574951,,6.217240935,6.567601036,5.064703901,6.061284986,10.80959626,6.124961411,6.12496141,9.324378935,8.51967835,10.24030792,10.40641748,9.515147645,11.18296644,11.05865179,13.89537792,15.06545721,20.20078341,22.40095261,24.35607215,19.78615933,19.41102751,21.13526851,15.42135854,14.27999241,17.11649955,17.75419509,18.69469864,20.25104223,18.33887364,18.40511387,18.17051654,24.39500868,23.58963914,27.82248322,31.50414106,29.92789174,30.48857018,30.33124624,31.87913546,35.90648375,,,
Nigeria,NGA,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,,,2.13499955,2.336251331,2.218942331,2.162736283,2.627359747,2.677624344,2.685183382,2.77130568,2.184018676,2.413545315,2.224031204,2.360785777,2.261557766,1.851619284,1.772143048,1.471512581,1.684966298,2.353354226,,1.949928554,,2.852885565,3.082014574,3.715019267,2.491072162,3.507374126,,,,,,,,,2.333902555,3.280505113,2.413297263,2.6286331,2.393021419,2.520594713,2.179675382,1.595571864,,,2.851702562,3.168707759,1.886210705,1.804905535,1.100582776,1.235179537,2.14038319,1.841836079,1.85932648,1.757193235,1.383176211,3.291332984,1.162758119,1.076143759,1.188595398,1.166779511,1.037593858,0.874508677
Nigeria,NGA,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,7.015470985,7.565160147,7.613317533,6.305473651,1.486461764,3.931010282,7.532299978,6.284966707,3.171236857,0.830945681,0.98777602,1.107069771,3.188882631,2.692622424,3.406315059,1.808022274,1.926247557,2.286954191,,1.198837588,,0.811212628,1.160723463,0.865982899,0.535183684,0.427860588,,,,,,,,,1.32831038,0.889483675,2.165327482,1.792142923,1.732230322,2.141496167,1.306304593,16.0046438,,,2.870512082,1.775611428,1.585774602,0.987163597,1.311636801,9.890040652,2.366198591,20.15728163,16.29965882,18.50330748,28.58351697,27.91944291,29.64717884,15.51726143,15.26111021,30.99160532,39.56168306,33.42127253
Nigeria,NGA,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.33,32.52,32.6,,32.43,,,185.55,17.92,17.94,17.94,22.03,25.22,28.34,26.69,26.21,,13.07,13.04,,9.79,9.7,9.6,10.2,,9.9,11.78,8.59,8.48,,,,11.83,11.68,,
Nigeria,NGA,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.01,33.35,33.53,,33.04,,,92.88,26.19,26.22,26.22,27.43,28.51,28.8,37.61,32.8,,12.83,12.79,,12.06,11.95,12.78,12.66,,13.15,13.28,12.57,12.57,,,,15.82,15.34,,
Nigeria,NGA,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8,24.69,24.83,,25.32,,,91.27,16.06,16.21,16.21,19.77,19.99,21.47,18.45,20.62,,9.34,9.4,,9.79,9.83,10.7,10.15,,10.07,11.34,8.33,8.63,,,,12.38,12.26,,
Nigeria,NGA,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.93,27.83,28.02,,28.13,,,87.19,22.95,23,23,24.64,24.69,24.23,25.17,24.61,,10.55,10.59,,10.82,9.94,11.06,11.16,,11.35,11.76,11.27,11.48,,,,12.75,12.7,,
Nigeria,NGA,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.41,22.51,22.66,,23.34,,,57.88,15.13,15.34,15.34,18.65,18.24,18.67,15.82,17.77,,7.52,7.6,,9.79,9.85,10.87,10.11,,10.13,11.01,8.12,8.74,,,,12.48,12.37,,
Nigeria,NGA,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.12,27.2,27.39,,27.57,,,86.48,22.58,22.63,22.63,24.32,24.21,23.67,23.68,23.62,,10.26,10.31,,10.67,9.68,10.81,10.94,,11.09,11.54,11.09,11.34,,,,12.33,12.33,,
Nigeria,NGA,Import volume index (2015 = 100),TM.QTY.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,110.7619047,134.4811776,116.1556131,135.5670802,136.3897336,123.4735585,36.90054951,19.53883398,27.61726937,19.10754806,20.66130279,35.00681516,21.49131208,17.51270328,21.55621401,24.31713501,24.48407882,28.63269755,30.02511409,27.70970022,27.8590515,37.97296888,24.86653407,33.9103253,40.17127189,54.93703379,65.65252267,78.69106355,100.8455595,73.96678608,93.02105628,103.9427426,95.30866628,107.270725,113.63264,100,84.26423248,70.60877739,89.92665627,118.6342412,78.94749297,95.88341422,,
Nigeria,NGA,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906000000,1304000000,1816000000,1567000000,620000000,591000000,831000000,881000000,1795000000,,240000000,3279000000,5590000000,9777000000,5012000000,5566000000,6598000000,6141000000,5864000000,5811000000,5605000000,1079000000,5797000000,9569000000,13509000000,5548000000,,,
Nigeria,NGA,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22379488,1.098593644,1.701318191,2.88454951,0.7144979,0.887174471,0.855184095,1.411444708,0.211303064,0.128599615,0.243885124,0.352844808,0.499302225,1.088531002,1.35461161,0.889971588,0.671629135,0.647559376,0.619599965,0.715238618,0.939900058,2.829829919,5.142779817,2.993694676,2.103630753,0.803762406,,,
Nigeria,NGA,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,,,,,,,,,19.90475356,,,,17.5,,,,,20.2,,,19.4,,16.1,,,27.61646458,27.6,18.9,,,,,
Nigeria,NGA,Rural population (% of total population),SP.RUR.TOTL.ZS,84.59,84.367,84.142,83.913,83.682,83.449,83.212,82.973,82.731,82.487,82.24,81.849,81.451,81.048,80.637,80.22,79.795,79.364,78.926,78.482,78.03,77.329,76.611,75.878,75.128,74.365,73.586,72.791,71.981,71.158,70.32,69.824,69.323,68.818,68.309,67.795,67.275,66.753,66.227,65.696,65.16,64.331,63.492,62.644,61.788,60.926,60.057,59.181,58.298,57.412,56.52,55.634,54.754,53.882,53.018,52.162,51.317,50.481,49.656,48.843,48.042,47.254,46.479,45.717
Nigeria,NGA,Completeness of birth registration (%),SP.REG.BRTH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,41.5,,30.8,,,,47,42.6,,,,,
Nigeria,NGA,"Completeness of birth registration, female (%)",SP.REG.BRTH.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,,,,,30.7,,,,,41.7,,,,,
Nigeria,NGA,"Population, female",SP.POP.TOTL.FE.IN,22509554,22972267,23454102,23952407,24467983,25001034,25544212,26089879,26650321,27231346,27832848,28455645,29110253,29810714,30570032,31400270,32288982,33242253,34254109,35303291,36394977,37496717,38591740,39562984,40539974,41647954,42746686,43855247,44995084,46175196,47392609,48618590,49862635,51151537,52479723,53834817,55214789,56625202,58059921,59544078,61103614,62731941,64424240,66172940,67971753,69820038,71718561,73673124,75683500,77749737,79886397,82099103,84362132,86645192,88929439,91192351,93474951,95832952,98222504,100623652,103084231,105574310,108093075,110671742
Nigeria,NGA,Population growth (annual %),SP.POP.GROW,,2.042647999,2.085456698,2.114781536,2.13863085,2.16538918,2.168563116,2.106966036,2.095541032,2.139380107,2.198785655,2.256808222,2.323734115,2.431127972,2.571260545,2.731225873,2.834490265,2.943252258,3.022924563,3.037839496,3.063712488,3.002987624,2.900871873,2.505583859,2.471938226,2.725926465,2.620070045,2.577103193,2.586844031,2.613644568,2.628598955,2.562201236,2.523727963,2.555767624,2.574829449,2.557189798,2.526852594,2.522964745,2.516033896,2.542619887,2.60286877,2.651265494,2.682889956,2.692767906,2.695503465,2.693693418,2.695925823,2.709626937,2.719686803,2.727384843,2.744378852,2.764062379,2.749288878,2.697474043,2.628123853,2.541187462,2.507034086,2.52731692,2.496644904,2.448200698,2.440608885,2.406363381,2.380007155,2.379888269
Nigeria,NGA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.04,1.04,1.041,1.041,1.041,1.042,1.043,1.044,1.045,1.046,1.047,1.047,1.048,1.048,1.048,1.047,1.046,1.045,1.045,1.045,1.045,1.046,1.046,1.047,1.048,1.048,1.049,1.05,1.051,1.052,1.052,1.051,1.051,1.052,1.052,1.05,1.049,1.048,1.048,1.047,1.047,1.047,1.045,1.045,1.044,1.044,1.043,1.041,1.041,1.041,1.039,1.038,1.037,1.036,1.037,1.038,1.039,1.039,1.039,1.038,1.038,1.038,1.038,
Nigeria,NGA,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.579271793,0.582524137,0.585652352,0.588567153,0.591828501,0.595215394,0.598282304,0.600200177,0.60220099,0.604727728,0.606114761,0.607122067,0.608287396,0.608282992,0.605653612,0.600934314,0.595043544,0.588198709,0.58140033,0.575892477,0.571919581,0.56972187,0.569364073,0.569680242,0.569821523,0.569751871,0.569004343,0.567696045,0.566799704,0.566903928,0.567721429,0.568845162,0.570239614,0.571707167,0.572020936,0.570880556,0.569200757,0.566965743,0.563987166,0.560998694,0.558563525,0.556195926,0.553688332,0.551341677,0.549161212,0.547264092,0.545850324,0.544617875,0.543162641,0.541854566,0.540867427,0.54038471,0.540776403,0.541712116,0.542667875,0.543346012,0.543584131,0.543665815,0.544350302,0.545962094,0.546771797,0.544515991,0.542346492,0.539743924
Nigeria,NGA,"Population ages 65 and above, total",SP.POP.65UP.TO,1494508,1533598,1573235,1612009,1648473,1682419,1713736,1739667,1764422,1792734,1823831,1858343,1896639,1938522,1983592,2032686,2087157,2146612,2209334,2274295,2341288,2410031,2480326,2542695,2606166,2678958,2750341,2822174,2896468,2973306,3051131,3127146,3201439,3276500,3350923,3423654,3497128,3572508,3650150,3732631,3822014,3917317,4017230,4121601,4228866,4338695,4453019,4571506,4693551,4821416,4955229,5092641,5229028,5353059,5457823,5567903,5695730,5829805,5971066,6119751,6255100,6362813,6500481,6682179
Nigeria,NGA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,835793,855022,874444,893371,911477,928471,943790,956566,969297,983732,998928,1015328,1033546,1053402,1074779,1098435,1125271,1155273,1187465,1220810,1255087,1290042,1325643,1357045,1388941,1426094,1462582,1499432,1538093,1578415,1619559,1660198,1700409,1741405,1781953,1821596,1862006,1903087,1943876,1986173,2031835,2080172,2130942,2184172,2238584,2293931,2351106,2409901,2469519,2531323,2596061,2662591,2728902,2790514,2842771,2898619,2964716,3033795,3106627,3183006,3255651,3316890,3389923,3482184
Nigeria,NGA,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.321847374,2.290135318,2.250267352,2.208853165,2.174028767,2.147999202,2.130345614,2.120214893,2.115077674,2.111131415,2.10558941,2.099423506,2.091787041,2.083128604,2.075938325,2.070781524,2.068586462,2.068817388,2.069106542,2.067171272,2.0616856,2.054511838,2.046435352,2.036564052,2.027144837,2.019861504,2.013275368,2.007201122,2.001684251,1.996361856,1.991234519,1.98717505,1.983849209,1.980737177,1.977238923,1.973356777,1.970817076,1.970227833,1.970332529,1.969085826,1.965926271,1.960844795,1.954052543,1.947535488,1.942816613,1.93949979,1.935280729,1.92618004,1.90570929,1.868112428,1.835604753,1.818955318,1.807024044,1.804596969,1.816827486,1.827098974,1.827270816,1.827659446,1.82907523,1.830821536,1.830997322,1.8292542,1.831338872,1.83746589
Nigeria,NGA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,3.325758846,3.31739571,3.306434414,3.295297212,3.288664961,3.287322102,3.290629987,3.298825188,3.309348444,3.317577471,3.321402826,3.320963204,3.315716631,3.306066458,3.292770568,3.2765912,3.258763365,3.239584923,3.219386077,3.199466543,3.180675179,3.164140968,3.150231152,3.138566382,3.128914154,3.121227718,3.116919988,3.116922396,3.119121893,3.119657575,3.117563088,3.113501408,3.107430011,3.101333036,3.097384899,3.095235776,3.091697923,3.081263153,3.053952683,2.998781004,2.949520302,2.923660532,2.903562386,2.897076185,2.912941666,2.923511708,2.916824398,2.910154203,2.902849347,2.894427797,2.886070203,2.878693449,2.873431428,2.869987309,2.867792729,2.866263986,2.864268418,2.861741648,2.86101033,2.86441252,2.872667318,2.888517576,2.914448497,2.948889171
Nigeria,NGA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.745238294,4.751026531,4.751077232,4.746449908,4.739618204,4.73222437,4.723807883,4.71469607,4.705172131,4.695434445,4.686557768,4.677075498,4.666385071,4.655014379,4.641980824,4.626843899,4.612491416,4.601878287,4.59234401,4.580002122,4.565496772,4.548523481,4.528930343,4.510141405,4.496799819,4.489287703,4.481638647,4.46573935,4.426864771,4.349076288,4.281726669,4.249472226,4.226471342,4.224079369,4.254555652,4.277063896,4.274181829,4.272231079,4.270363236,4.265705483,4.258550075,4.250819371,4.243850607,4.236786183,4.229157546,4.219823654,4.207669447,4.193515699,4.18009537,4.171196103,4.170108586,4.181425709,4.205730032,4.240652524,4.287639753,4.345202726,4.404681635,4.46395098,4.524767539,4.578446405,4.618535713,4.646976618,4.663792755,4.669445362
Nigeria,NGA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.496687884,6.494552758,6.493985572,6.49406759,6.494421577,6.495263486,6.498033684,6.506605492,6.517305992,6.521818642,6.52001908,6.507722809,6.485570565,6.462411576,6.443894243,6.429954162,6.41157108,6.379363131,6.312018017,6.188583011,6.085191371,6.031650637,5.988402,5.971786733,6.003867861,6.02941136,6.020513497,6.015493494,6.013641468,6.011046493,6.009089877,6.007176411,6.006815464,6.008295567,6.009418209,6.007964195,6.002658943,5.996308799,5.992675274,5.993711079,6.001218684,6.02277634,6.059598064,6.107466238,6.16958861,6.243385271,6.315405531,6.383599984,6.451162364,6.506701109,6.542508107,6.562505927,6.566874736,6.556014133,6.528727194,6.483946809,6.42665274,6.362666883,6.293413644,6.232797503,6.193587486,6.172868665,6.168967346,6.181023184
Nigeria,NGA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.755522016,8.761301181,8.76017338,8.757597932,8.76087112,8.770379433,8.773273178,8.755052103,8.686521849,8.534853547,8.400805767,8.328858826,8.270515547,8.255548798,8.31103985,8.354590449,8.345318975,8.338437656,8.331237113,8.320229857,8.315203771,8.308136572,8.296237852,8.279500711,8.263024438,8.250282736,8.235717969,8.223215665,8.218692382,8.22561966,8.248002254,8.290783337,8.355602263,8.440057319,8.546199916,8.669893024,8.792991052,8.914052007,9.0370637,9.140536192,9.207269639,9.243907342,9.252472361,9.232995321,9.187178895,9.114657678,9.018529325,8.906101287,8.784517043,8.676216487,8.596463551,8.54270113,8.51534613,8.510872759,8.518373716,8.532948167,8.557526818,8.586191209,8.607523849,8.63319884,8.683527011,8.755354404,8.845389032,8.951431834
Nigeria,NGA,"Population ages 15-64, male",SP.POP.1564.MA.IN,12510243,12780253,13052694,13312826,13555772,13808978,14078633,14337628,14594412,14864166,15157030,15466943,15787182,16129377,16498352,16899333,17324997,17781722,18261891,18754475,19271625,19788316,20291544,20722061,21172599,21711273,22254625,22829553,23450591,24118350,24831009,25547803,26276097,27050330,27859494,28678402,29498404,30341421,31207998,32083220,32959026,33841376,34731089,35624215,36537654,37466170,38409115,39388876,40404883,41461729,42573462,43742750,44952705,46196241,47479623,48791358,50160480,51624915,53137837,54674587,56276500,57926779,59622078,61390502
Nigeria,NGA,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,10.05863977,10.07284784,10.06094158,9.989246592,9.823308488,9.676731964,9.608710967,9.564810554,9.570289799,9.654522769,9.723814466,9.730983079,9.737026332,9.743285749,9.744597417,9.74175525,9.736914433,9.7329295,9.725513656,9.713458305,9.698141862,9.674689524,9.644241354,9.615709341,9.601341757,9.609685633,9.650259204,9.724307444,9.823225464,9.94723769,10.09315282,10.24053649,10.38353057,10.52708456,10.65087854,10.7378215,10.79365068,10.82092289,10.8196936,10.78513047,10.71506998,10.6160361,10.49451495,10.35959026,10.23903054,10.14600773,10.07668078,10.03512563,10.01778584,10.01452584,10.02295985,10.04018948,10.05436308,10.06116364,10.07758629,10.11954177,10.18565712,10.27717898,10.38744741,10.49052856,10.57773672,10.65601281,10.72205874,10.78249546
Nigeria,NGA,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,12.93226616,12.96533555,12.99928473,13.03471714,13.06979793,13.10866209,13.15692964,13.21762742,13.2836465,13.34879297,13.40570861,13.44917678,13.47601651,13.49006457,13.49805937,13.50673874,13.5403156,13.60232734,13.68563716,13.80060837,13.94226874,14.09184284,14.24589581,14.41029466,14.5559132,14.65752298,14.72603631,14.75836192,14.75175949,14.70340267,14.61446009,14.49653811,14.35413597,14.19414351,14.05117377,13.94564148,13.87545904,13.84315226,13.84381417,13.85981155,13.88364852,13.91253062,13.9305485,13.93306755,13.94482877,13.98651549,14.05432679,14.1487567,14.26197114,14.36085951,14.43053315,14.48008878,14.514347,14.54700692,14.58350584,14.61319171,14.62821788,14.61722321,14.5704898,14.49491957,14.39697898,14.28580968,14.1713514,14.06077359
Nigeria,NGA,"Population ages 0-14, male",SP.POP.0014.MA.IN,9249830,9424411,9616258,9838698,10095580,10361839,10627506,10896074,11170261,11456237,11754482,12072012,12413307,12780235,13180735,13617456,14082451,14574342,15095475,15639056,16198637,16770365,17350099,17880891,18407754,18973159,19515115,20036644,20547419,21055626,21559066,22052018,22542283,23038503,23547934,24072333,24607867,25155137,25716334,26321810,26999165,27742217,28541409,29385216,30257158,31159750,32100174,33070423,34070090,35094198,36133826,37191844,38260969,39322145,40354902,41342793,42300486,43242031,44162843,45069508,45967224,46854310,47715500,48542393
Nigeria,NGA,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,16.73970269,16.79090488,16.85003758,16.91771103,16.98837789,17.05213506,17.10553451,17.13731597,17.15425084,17.17416025,17.19943105,17.25686415,17.3510773,17.46937724,17.62032368,17.79917788,17.97409745,18.12762538,18.27148997,18.3841399,18.43630922,18.45077239,18.43485573,18.3836717,18.29108699,18.15840439,18.00098726,17.82122009,17.62503563,17.45181006,17.3229193,17.23677695,17.1938906,17.18086513,17.18416766,17.20072177,17.22391335,17.2352143,17.2314764,17.23670656,17.26939834,17.32671639,17.41215651,17.51830418,17.60676319,17.66294715,17.69888748,17.71519298,17.724457,17.73020338,17.71555363,17.67823091,17.61569407,17.51317844,17.37717294,17.22153,17.04837481,16.86707094,16.69710682,16.54495647,16.40583377,16.27960438,16.15029732,16.01212989
Nigeria,NGA,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,,,,,,,,,,,,,16.6,,,,,19.3,,15.3,,,18.5,,14.6,,,18,,,14.9,,
Nigeria,NGA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.364,6.353,6.356,6.349,6.362,6.367,6.386,6.401,6.42,6.438,6.466,6.532,6.579,6.633,6.703,6.773,6.806,6.862,6.921,6.887,6.847,6.82,6.799,6.775,6.701,6.616,6.557,6.504,6.498,6.494,6.459,6.426,6.391,6.354,6.319,6.273,6.217,6.138,6.069,6.082,6.124,6.139,6.135,6.116,6.085,6.068,6.081,6.08,6.078,6.039,5.98,5.918,5.832,5.738,5.664,5.616,5.584,5.523,5.447,5.379,5.309,5.237,5.143,
Nigeria,NGA,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,,,,,207.5,202.9,198.4,194,189.4,184.9,180.1,174.9,169.6,164.3,159.1,154.1,149.3,144.9,141.1,138,135.5,133.7,132.6,132.2,132.4,132.9,133.5,134.1,134.5,134.7,134.7,134.4,133.8,133,132,130.8,129,126.8,124.5,121.4,118.1,115,112,109.1,106.2,103.2,100.5,97.7,95.3,93.3,91.6,90.1,88.9,87.8,86.9,85.9,84.8,83.6,82.2,80.4,78.6,76.7,74.7,
Nigeria,NGA,"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,3.5,,,,,,,,,8.5,,,,8.2,,,,10.5,9.7,,,11.5,10.7,9.8,,,16.4,10.7,12,,,,,
Nigeria,NGA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,446.812,442.702,444.455,441.573,437.816,436.12,437.405,445.391,432.889,432.469,426.928,422.046,413.782,409.671,402.03,391.91,376.511,363.76,359.327,362.218,361.886,365.67,365.252,364.016,365.481,367.245,374.563,369.893,366.555,363.073,365.094,370.804,371.538,369.283,379.9,381.306,382.019,384.041,390.14,383.269,379.255,378.258,378.092,373.899,375.315,372.034,371.36,371.27,376.039,370.645,370.421,365.599,365.771,363.371,363.219,364.599,365.831,361.489,361.014,357.041,357.014,366.108,349.871,
Nigeria,NGA,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.8,,,,94.5,,,,93,92.4,,,92.6,,,,,,,93.3,,,,,
Nigeria,NGA,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.978260994,,7.608695507,,10.326087,,4.864864826,3.243243217,4.975124359,16.1764698,9.8039217,11.65048504,16.5048542,15.31100464,18.18181801,19.9052124,17.06161118,17.53554535,11.53846169,10.95238113,9.523809433,10.47619057,9.523809433,9.047618866,8.095237732,9.047618866,5.188679218,
Nigeria,NGA,Rule of Law: Standard Error,RL.STD.ERR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212429106,,0.221403405,,0.169623196,,0.18216598,0.184147105,0.166906685,0.145315334,0.139509484,0.140576944,0.137770161,0.134718969,0.131937191,0.126085386,0.129535437,0.129110128,0.140561417,0.140393928,0.152782589,0.143885732,0.145680144,0.147809893,0.1445802,0.151953846,0.156281173,
Nigeria,NGA,Rule of Law: Number of Sources,RL.NO.SRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6,,8,,10,11,13,14,17,17,17,17,17,18,18,18,16,16,15,15,14,14,13,13,13,
Nigeria,NGA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9148941,,43.61701965,,19.57671928,,17.46031761,15.57788944,12.62135887,13.5922327,8.212560654,7.729468822,9.615385056,7.582938194,4.265402794,5.213270187,5.687203884,6.161137581,6.190476418,7.619047642,8.571428299,8.095237732,6.603773594,8.018867493,10.37735844,9.433961868,9.905660629,
Nigeria,NGA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.05690825,,-0.588243723,,-1.455326319,,-1.626329303,-1.635588288,-1.754415751,-1.666500449,-2.034077644,-2.014056444,-1.860711932,-1.994553804,-2.211123228,-1.956454515,-2.042073727,-2.088478327,-2.130276442,-1.921705127,-1.873888969,-1.996716857,-2.097414255,-1.933071136,-1.891961455,-1.787299275,-1.798141479,
Nigeria,NGA,Coverage of social insurance programs in 2nd quintile (% of population),per_si_allsi.cov_q2_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.276801286,,,2.073890154,,,,,
Nigeria,NGA,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.28754862,,,27.02980343,,,,,
Nigeria,NGA,Coverage of social safety net programs in 2nd quintile (% of population),per_sa_allsa.cov_q2_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.874931564,,6.221478896,,,4.057931114,,,24.87717708,,,,,
